budget,id,popularity,release_date,revenue,runtime,vote_average,vote_count,doy,year,dow,week,genre_drama,genre_comedy,genre_thriller,genre_romance,genre_action,genre_horror,genre_crime,genre_documentary,genre_adventure,genre_science_fiction,other_genre,Actor_1,Actor_2,Actor_3,Actor_4,Actor_5,revenue_inflated,budget_inflated,title,keywords,month,month_sin,month_cos
38000000,9682.0,10.307277,2006-08-11,29907685,90.0,5.0,154,223,2006,4,32,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,40462,19211,37936,53184,17243,46531380.01332888,59121675.26528708,Pulse,"[{'id': 236, 'name': 'suicide'}, {'id': 2157, 'name': 'hacker'}, {'id': 4959, 'name': 'death of a friend'}, {'id': 6614, 'name': 'website'}, {'id': 9714, 'name': 'remake'}]",8,-0.8660254037844384,-0.5000000000000004
12000000,9762.0,14.21769,2006-08-11,114194847,104.0,6.7,1092,223,2006,4,32,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,38673,20381,58959,58960,58961,177668175.2974511,18670002.715353813,Step Up,"[{'id': 246, 'name': 'dancing'}, {'id': 1605, 'name': 'new love'}, {'id': 1691, 'name': 'dance'}, {'id': 2672, 'name': 'baltimore'}, {'id': 8734, 'name': 'art school'}, {'id': 187056, 'name': 'woman director'}]",8,-0.8660254037844384,-0.5000000000000004
35000000,14113.0,11.967444,2006-08-11,12506188,83.0,4.9,140,223,2006,4,32,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12898,14405,54812,35654,7431,19457546.99322711,54454174.586448625,Zoom,"[{'id': 9715, 'name': 'superhero'}, {'id': 9963, 'name': 'kids and family'}]",8,-0.8660254037844384,-0.5000000000000004
700000,7859.0,12.155115,2006-08-11,4911725,107.0,6.5,243,223,2006,4,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30614,53055,53056,53057,53058,7641826.590589268,1089083.4917289724,Half Nelson,"[{'id': 248, 'name': 'date'}, {'id': 1595, 'name': 'ex-girlfriend'}, {'id': 3797, 'name': 'bicycle'}, {'id': 7928, 'name': 'crack'}, {'id': 10183, 'name': 'independent film'}]",8,-0.8660254037844384,-0.5000000000000004
7400000,14395.0,2.37252,2006-08-11,17000000,193.0,6.1,45,223,2006,4,32,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35742,35776,35745,35793,35780,26449170.513417903,11513168.341134852,Kabhi Alvida Naa Kehna,"[{'id': 596, 'name': 'adultery'}, {'id': 34094, 'name': 'extramarital affair'}]",8,-0.8660254037844384,-0.5000000000000004
1000000,55740.0,0.333017,2006-08-11,11455,108.0,7.0,1,223,2006,4,32,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59192,233474,67515,3798,59205,17822.07342536483,1555833.5596128178,Waltzing Anna,[],8,-0.8660254037844384,-0.5000000000000004
0,13140.0,1.489294,2006-08-17,7778177,99.0,6.1,18,229,2006,3,33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74245,1485966,1485967,1485968,1485969,12101548.80920855,0.0,Kenny,"[{'id': 494, 'name': 'father son relationship'}, {'id': 3094, 'name': 'australian'}, {'id': 5657, 'name': 'australia'}, {'id': 6437, 'name': 'toilet'}]",8,-0.8660254037844384,-0.5000000000000004
0,10118.0,4.581577,2006-08-18,11449638,97.0,4.8,149,230,2006,4,33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5958,53929,2051,5657,526,17813731.045818184,0.0,Material Girls,"[{'id': 1156, 'name': 'sister sister relationship'}, {'id': 10329, 'name': 'wealth'}, {'id': 18035, 'name': 'family'}, {'id': 187056, 'name': 'woman director'}, {'id': 211295, 'name': 'riches to rags'}]",8,-0.8660254037844384,-0.5000000000000004
23000000,9788.0,7.06088,2006-08-18,38505009,93.0,6.2,412,230,2006,4,33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15033,21007,59175,59256,31132,59907385.21539359,35784171.87109481,Accepted,"[{'id': 171115, 'name': 'hot dog costume'}, {'id': 171119, 'name': 'electro shock'}, {'id': 171122, 'name': 'fake school'}, {'id': 171125, 'name': 'strait jacket'}, {'id': 171127, 'name': 'croquet'}, {'id': 171129, 'name': 'sprinkler system'}]",8,-0.8660254037844384,-0.5000000000000004
40000000,1491.0,11.494009,2006-08-18,86915017,110.0,7.1,1657,230,2006,4,33,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819,10860,13242,17328,1665,135225300.28291857,62233342.384512715,The Illusionist,"[{'id': 2343, 'name': 'magic'}, {'id': 7376, 'name': 'princess'}, {'id': 9673, 'name': 'love'}, {'id': 9823, 'name': 'rivalry'}, {'id': 18267, 'name': 'vienna austria'}, {'id': 169456, 'name': 'crown prince'}, {'id': 176857, 'name': 'duchess'}, {'id': 188989, 'name': 'supernatural power'}, {'id': 209157, 'name': 'childhood sweetheart'}, {'id': 233055, 'name': 'vienna'}]",8,-0.8660254037844384,-0.5000000000000004
3,43987.0,1.486349,2006-08-24,4,113.0,6.8,18,236,2006,3,34,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,25004,109646,84786,129971,129972,6.2233342384512715,4.667500678838453,No Mercy for the Rude,"[{'id': 293, 'name': 'female nudity'}, {'id': 2708, 'name': 'hitman'}, {'id': 10392, 'name': 'mute'}, {'id': 166571, 'name': 'hired killer'}, {'id': 195402, 'name': 'film noir'}, {'id': 200220, 'name': 'tragic male character'}]",8,-0.8660254037844384,-0.5000000000000004
17500000,9988.0,7.481125,2006-08-25,19179969,110.0,5.8,173,237,2006,4,34,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56252,52049,52051,56253,22132,29840839.4425335,27227087.293224312,Beerfest,"[{'id': 74, 'name': 'germany'}, {'id': 271, 'name': 'competition'}, {'id': 549, 'name': 'prostitute'}, {'id': 567, 'name': 'alcohol'}, {'id': 4552, 'name': 'beer'}, {'id': 8971, 'name': 'oktoberfest'}]",8,-0.8660254037844384,-0.5000000000000004
0,11652.0,9.794881,2006-08-25,57806952,105.0,6.7,230,237,2006,4,34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13240,17141,9281,27116,18313,89937995.9005273,0.0,Invincible,"[{'id': 579, 'name': 'american football'}, {'id': 1483, 'name': 'sports team'}, {'id': 4671, 'name': 'bad luck'}, {'id': 5212, 'name': 'advancement'}, {'id': 6075, 'name': 'sport'}]",8,-0.8660254037844384,-0.5000000000000004
16800000,18615.0,5.108321,2006-08-30,2281089,122.0,5.8,73,242,2006,2,35,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2227,3223,15232,1166,13724,3548994.818663643,26138003.80149534,Fur: An Imaginary Portrait of Diane Arbus,"[{'id': 1003, 'name': 'photographer'}, {'id': 5565, 'name': 'biography'}, {'id': 12096, 'name': 'hair'}, {'id': 12564, 'name': 'werewolf'}, {'id': 201294, 'name': 'hypertrichosis'}, {'id': 207673, 'name': 'freak'}]",8,-0.8660254037844384,-0.5000000000000004
64000000,9072.0,7.067602,2006-08-31,101595121,98.0,5.3,269,243,2006,3,35,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,9562,35690,11703,56902,56903,158065098.74472496,99573347.81522034,Little Man,"[{'id': 1009, 'name': 'baby'}, {'id': 2393, 'name': 'adoption'}, {'id': 2587, 'name': 'married couple'}, {'id': 5290, 'name': 'small person'}, {'id': 15009, 'name': 'criminal'}]",8,-0.8660254037844384,-0.5000000000000004
12000000,1948.0,12.627593,2006-08-31,42931041,88.0,6.6,1172,243,2006,3,35,0.0,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.0,976,20189,20191,20190,20309,66793554.33691383,18670002.715353813,Crank,"[{'id': 351, 'name': 'poison'}, {'id': 720, 'name': 'helicopter'}, {'id': 782, 'name': 'assassin'}, {'id': 2483, 'name': 'nudity'}, {'id': 2708, 'name': 'hitman'}, {'id': 4680, 'name': 'adrenalin'}, {'id': 5572, 'name': 'fistfight'}, {'id': 8181, 'name': 'swimming pool'}, {'id': 9748, 'name': 'revenge'}, {'id': 10950, 'name': 'shootout'}, {'id': 14735, 'name': 'motorcycle'}, {'id': 14964, 'name': 'drug'}, {'id': 15156, 'name': 'cell phone'}, {'id': 15483, 'name': 'car chase'}, {'id': 18520, 'name': 'though guy'}, {'id': 159546, 'name': 'pharmacy'}, {'id': 163516, 'name': 'defibrillation'}, {'id': 166093, 'name': 'hospital gown'}, {'id': 177127, 'name': 'emergency room'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 185686, 'name': 'sweatshop'}, {'id': 198962, 'name': 'run'}, {'id': 226710, 'name': 'epinephrine'}]",8,-0.8660254037844384,-0.5000000000000004
0,1249.0,7.464981,2006-08-31,16803753,126.0,6.1,101,243,2006,3,35,0.33,0.0,0.33,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,3490,2882,880,382,2207,26143842.84484457,0.0,Hollywoodland,"[{'id': 703, 'name': 'detective'}, {'id': 931, 'name': 'jealousy'}, {'id': 3737, 'name': 'dying and death'}, {'id': 4481, 'name': 'deceived wife'}, {'id': 4663, 'name': 'lovers'}, {'id': 5340, 'name': 'investigation'}, {'id': 5446, 'name': 'observer'}, {'id': 163455, 'name': 'super powers'}]",8,-0.8660254037844384,-0.5000000000000004
40000000,9708.0,9.423256,2006-09-01,38755073,102.0,4.0,355,244,2006,4,35,0.0,0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,2963,9560,57278,4432,22290,60296443.17864461,62233342.384512715,The Wicker Man,"[{'id': 387, 'name': 'california'}, {'id': 2041, 'name': 'island'}, {'id': 3800, 'name': 'airplane'}, {'id': 5641, 'name': 'limousine'}, {'id': 9844, 'name': 'car crash'}, {'id': 12097, 'name': 'allergy'}, {'id': 18379, 'name': 'bee'}]",9,-1.0,-1.8369701987210297e-16
5800000,14351.0,0.906143,2006-09-01,7000000,95.0,4.2,10,244,2006,4,35,0.33,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.0,0.0,53650,59300,32486,76667,76669,10890834.917289725,9023834.645754343,Crossover,"[{'id': 542, 'name': 'street gang'}, {'id': 577, 'name': 'black people'}, {'id': 6075, 'name': 'sport'}, {'id': 8635, 'name': 'high school sports'}]",9,-1.0,-1.8369701987210297e-16
30000000,7512.0,12.130803,2006-09-01,495303,84.0,6.3,681,244,2006,4,35,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,36422,52792,51298,53256,52793,770609.0295769075,46675006.788384534,Idiocracy,"[{'id': 549, 'name': 'prostitute'}, {'id': 592, 'name': 'capitalism'}, {'id': 840, 'name': 'usa president'}, {'id': 1395, 'name': 'arena'}, {'id': 1705, 'name': 'congress'}, {'id': 2964, 'name': 'future'}, {'id': 4005, 'name': 'human experimentation'}, {'id': 4565, 'name': 'dystopia'}, {'id': 6092, 'name': 'army'}, {'id': 6241, 'name': 'stupidity'}, {'id': 6567, 'name': 'hibernation'}, {'id': 10123, 'name': 'dark comedy'}, {'id': 11514, 'name': 'social satire'}, {'id': 12400, 'name': 'brainwashing'}, {'id': 18420, 'name': 'surveillance'}, {'id': 33483, 'name': 'u.s. congress'}, {'id': 162988, 'name': 'dystopic future'}, {'id': 164124, 'name': 'mass media'}]",9,-1.0,-1.8369701987210297e-16
6000000,1523.0,9.424157,2006-09-01,48027970,121.0,7.4,568,244,2006,4,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2178,5530,16358,12214,11703,74723527.52607763,9335001.357676907,The Last King of Scotland,"[{'id': 407, 'name': 'dictator'}, {'id': 1228, 'name': '1970s'}, {'id': 1402, 'name': 'general'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 2487, 'name': 'naivety'}, {'id': 2613, 'name': 'luxury'}, {'id': 3089, 'name': 'oscar award'}, {'id': 6750, 'name': 'charisma'}, {'id': 6751, 'name': 'polygamy'}, {'id': 7404, 'name': 'uganda'}, {'id': 7606, 'name': 'dictatorship'}]",9,-1.0,-1.8369701987210297e-16
21000000,9075.0,7.440511,2006-09-01,26193068,145.0,7.2,288,244,2006,4,35,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23229,8197,7572,39847,27627,40752054.22362059,32672504.751869176,Black Book,"[{'id': 930, 'name': 'in love with enemy'}, {'id': 1199, 'name': 'netherlands'}, {'id': 1956, 'name': 'world war ii'}, {'id': 3246, 'name': 'prosecution'}]",9,-1.0,-1.8369701987210297e-16
24000000,13495.0,5.035414,2006-09-01,23321954,145.0,5.6,62,244,2006,4,35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,110,3623,50994,87015,17093,36285078.7089464,37340005.430707626,Alatriste,[],9,-1.0,-1.8369701987210297e-16
12000000,16727.0,4.273271,2006-09-02,20138836,122.0,6.8,50,245,2006,5,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53493,55062,76793,128707,6857,31332676.90033876,18670002.715353813,The Namesake,"[{'id': 958, 'name': 'indian lead'}, {'id': 10183, 'name': 'independent film'}, {'id': 187056, 'name': 'woman director'}]",9,-1.0,-1.8369701987210297e-16
35000000,1381.0,11.577121,2006-09-06,15304890,96.0,6.8,852,249,2006,2,36,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,6968,3293,9560,1173,230,23811861.48818262,54454174.586448625,The Fountain,"[{'id': 879, 'name': 'brain tumor'}, {'id': 1604, 'name': 'operation'}, {'id': 2011, 'name': 'queen'}, {'id': 2038, 'name': ""love of one's life""}, {'id': 3262, 'name': 'surgeon'}, {'id': 3352, 'name': 'tree'}, {'id': 3737, 'name': 'dying and death'}, {'id': 3755, 'name': 'transience'}, {'id': 4978, 'name': 'immortality'}, {'id': 5566, 'name': 'maya civilization'}, {'id': 15149, 'name': 'monkey'}, {'id': 208358, 'name': 'conquest'}]",9,-1.0,-1.8369701987210297e-16
0,1730.0,6.610774,2006-09-06,849055,180.0,7.1,249,249,2006,2,36,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,4784,16940,15009,90760,591265,1320988.2629570612,0.0,INLAND EMPIRE,"[{'id': 291, 'name': 'circus'}, {'id': 564, 'name': 'polen'}, {'id': 774, 'name': 'film business'}, {'id': 887, 'name': 'film producer'}, {'id': 960, 'name': 'homeless person'}, {'id': 1284, 'name': 'identity'}, {'id': 2058, 'name': 'film setting'}, {'id': 2320, 'name': 'violent husband'}, {'id': 2587, 'name': 'married couple'}, {'id': 2793, 'name': 'film director'}, {'id': 3595, 'name': 'deceived husband'}, {'id': 4183, 'name': 'wife'}, {'id': 9826, 'name': 'murder'}, {'id': 10183, 'name': 'independent film'}, {'id': 33465, 'name': 'parallel world'}, {'id': 162262, 'name': 'movie star'}, {'id': 184989, 'name': 'spectacle'}]",9,-1.0,-1.8369701987210297e-16
6500000,8998.0,8.869162,2006-09-07,13368437,88.0,5.1,132,250,2006,3,36,0.33,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2229,11355,52933,4491,3234,20799062.9241697,10112918.137483316,Friends with Money,"[{'id': 1599, 'name': 'midlife crisis'}, {'id': 6038, 'name': 'marriage'}, {'id': 10594, 'name': 'money'}, {'id': 15160, 'name': 'divorce'}, {'id': 15479, 'name': 'fashion'}, {'id': 187056, 'name': 'woman director'}]",9,-1.0,-1.8369701987210297e-16
21000000,9053.0,5.756379,2006-09-07,480314,87.0,5.0,207,250,2006,3,36,0.0,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.33,0.0,0.0,56824,6278,55776,56825,21430,747288.640351871,32672504.751869176,DOA: Dead or Alive,"[{'id': 271, 'name': 'competition'}, {'id': 779, 'name': 'martial arts'}, {'id': 780, 'name': 'kung fu'}, {'id': 782, 'name': 'assassin'}, {'id': 1721, 'name': 'fight'}, {'id': 2041, 'name': 'island'}, {'id': 3436, 'name': 'karate'}, {'id': 5801, 'name': 'nerd'}, {'id': 5970, 'name': 'wrestling'}, {'id': 7984, 'name': 'bikini'}, {'id': 10278, 'name': 'ninja'}, {'id': 12380, 'name': 'tournament'}, {'id': 14601, 'name': 'explosion'}, {'id': 14819, 'name': 'violence'}, {'id': 41645, 'name': 'based on video game'}, {'id': 178507, 'name': 'swimsuit'}]",9,-1.0,-1.8369701987210297e-16
8000000,10288.0,5.284805,2006-09-07,426224,91.0,6.6,137,250,2006,3,36,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,9188,530,19152,64753,15319,663133.6031124137,12446668.476902543,Fido,"[{'id': 1950, 'name': 'vororte'}, {'id': 4553, 'name': 'black humor'}, {'id': 8201, 'name': 'satire'}, {'id': 10123, 'name': 'dark comedy'}, {'id': 10292, 'name': 'gore'}, {'id': 11181, 'name': 'decapitation'}, {'id': 11931, 'name': 'spoof'}, {'id': 12377, 'name': 'zombie'}, {'id': 206850, 'name': 'canuxploitation'}]",9,-1.0,-1.8369701987210297e-16
25000000,1164.0,12.60853,2006-09-08,135330182,143.0,6.9,1083,251,2006,4,36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287,112,258,18054,270,210551238.7841105,38895838.990320444,Babel,"[{'id': 321, 'name': 'terror'}, {'id': 936, 'name': 'loss of mother'}, {'id': 1419, 'name': 'gun'}, {'id': 1629, 'name': 'morocco'}, {'id': 1635, 'name': 'deaf-mute'}, {'id': 1768, 'name': 'san diego'}, {'id': 1941, 'name': 'ecstasy'}, {'id': 2173, 'name': 'illegal immigration'}, {'id': 2201, 'name': 'first time'}, {'id': 2341, 'name': 'nanny'}, {'id': 5600, 'name': 'daughter'}, {'id': 14677, 'name': 'bullet wound'}, {'id': 159753, 'name': 'ensemble cast'}]",9,-1.0,-1.8369701987210297e-16
20000000,9954.0,12.72212,2006-09-08,37597471,97.0,5.2,295,251,2006,4,36,0.0,0.0,0.17,0.0,0.17,0.17,0.0,0.0,0.17,0.17,0.0,54815,51975,51989,60900,60899,58495407.138369694,31116671.192256358,The Covenant,"[{'id': 2343, 'name': 'magic'}, {'id': 3230, 'name': 'male friendship'}, {'id': 3616, 'name': 'college'}, {'id': 4769, 'name': 'supernatural powers'}, {'id': 13130, 'name': 'teenager'}]",9,-1.0,-1.8369701987210297e-16
2000000,13075.0,3.319349,2006-09-08,622806,96.0,6.3,43,251,2006,4,36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1579,96223,96224,11160,15376,968982.4759282207,3111667.1192256357,Sherrybaby,"[{'id': 10183, 'name': 'independent film'}, {'id': 10707, 'name': 'mother daughter relationship'}, {'id': 187056, 'name': 'woman director'}]",9,-1.0,-1.8369701987210297e-16
0,13842.0,1.120498,2006-09-08,251775,105.0,4.3,6,251,2006,4,36,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146020,146021,84048,79244,146022,391719.9944715172,0.0,Broken Bridges,[],9,-1.0,-1.8369701987210297e-16
30000000,1262.0,10.798092,2006-09-09,53653224,113.0,7.1,743,252,2006,5,36,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23659,1579,4483,7056,15758,83475486.48062387,46675006.788384534,Stranger Than Fiction,"[{'id': 1992, 'name': 'professor'}, {'id': 2132, 'name': 'literature'}, {'id': 9673, 'name': 'love'}, {'id': 9799, 'name': 'romantic comedy'}, {'id': 10818, 'name': 'author'}, {'id': 10855, 'name': 'fate'}, {'id': 34079, 'name': 'death'}, {'id': 41589, 'name': 'dying'}, {'id': 155251, 'name': 'novelist'}, {'id': 188994, 'name': 'publisher'}, {'id': 215325, 'name': 'what if'}]",9,-1.0,-1.8369701987210297e-16
35000000,9726.0,7.82187,2006-09-09,42064105,118.0,6.5,360,252,2006,5,36,0.33,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934,8293,3926,2441,37260,65444746.21407733,54454174.586448625,A Good Year,"[{'id': 1649, 'name': 'provence'}, {'id': 1811, 'name': 'wine cellar'}, {'id': 5334, 'name': 'vineyard'}, {'id': 5990, 'name': 'wine garden'}, {'id': 6563, 'name': 'wine'}, {'id': 7755, 'name': 'winegrower'}]",9,-1.0,-1.8369701987210297e-16
10000000,9952.0,9.604564,2006-09-09,7177143,126.0,6.9,339,252,2006,5,36,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,3894,18324,3041,18271,60846,11166439.941540219,15558335.596128179,Rescue Dawn,"[{'id': 1327, 'name': 'war crimes'}, {'id': 14819, 'name': 'violence'}, {'id': 174311, 'name': 'laotian soldier'}, {'id': 174316, 'name': 'pipe smoking'}, {'id': 174319, 'name': 'rice paddy'}, {'id': 174323, 'name': 'letter from home'}, {'id': 174324, 'name': ""ant's nest""}, {'id': 174325, 'name': 'net fishing'}, {'id': 174327, 'name': 'dragging someone'}]",9,-1.0,-1.8369701987210297e-16
0,24582.0,1.170876,2006-09-09,240239,90.0,7.3,13,252,2006,5,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,92013,,,,,373771.89852782374,0.0,Manufactured Landscapes,"[{'id': 478, 'name': 'china'}, {'id': 1382, 'name': 'factory'}, {'id': 2682, 'name': 'shanghai'}, {'id': 3799, 'name': 'ship'}, {'id': 5287, 'name': 'tour'}, {'id': 6133, 'name': 'industry'}, {'id': 6305, 'name': 'pollution'}, {'id': 6747, 'name': 'recycling'}, {'id': 9862, 'name': 'dam'}, {'id': 10183, 'name': 'independent film'}, {'id': 187056, 'name': 'woman director'}]",9,-1.0,-1.8369701987210297e-16
0,3603.0,7.434577,2006-09-09,4947717,87.0,5.7,201,252,2006,5,36,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,33305,33306,33307,33308,33309,7697824.152066853,0.0,Black Sheep,"[{'id': 2658, 'name': 'new zealand'}, {'id': 3020, 'name': 'sheep'}, {'id': 223059, 'name': 'animal horror'}]",9,-1.0,-1.8369701987210297e-16
0,44260.0,0.91505,2006-09-09,25,152.0,8.1,11,252,2006,5,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,116488,556526,556527,,,38.89583899032045,0.0,Lake of Fire,[],9,-1.0,-1.8369701987210297e-16
55000000,1717.0,7.991168,2006-09-10,9450897,125.0,5.7,95,253,2006,6,36,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2228,9642,204,4691,1276,14704022.7210441,85570845.77870499,All the King's Men,"[{'id': 417, 'name': 'corruption'}, {'id': 736, 'name': 'journalist'}, {'id': 818, 'name': 'based on novel'}, {'id': 1936, 'name': 'blackmail'}, {'id': 2887, 'name': 'manipulation'}, {'id': 3088, 'name': 'bodyguard'}, {'id': 3134, 'name': 'louisiana'}, {'id': 3692, 'name': 'scandal'}, {'id': 3720, 'name': 'power'}, {'id': 5744, 'name': 'governor'}, {'id': 6078, 'name': 'politics'}, {'id': 10614, 'name': 'tragedy'}, {'id': 11869, 'name': 'mistress'}, {'id': 155697, 'name': 'aristocrat'}]",9,-1.0,-1.8369701987210297e-16
0,12225.0,10.158533,2006-09-10,2294291,102.0,6.8,369,253,2006,6,36,0.33,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11179,6639,63311,73401,73525,3569534.9333176515,0.0,Cashback,"[{'id': 212, 'name': 'london england'}, {'id': 1545, 'name': 'supermarket'}, {'id': 2483, 'name': 'nudity'}, {'id': 3667, 'name': 'time'}, {'id': 3925, 'name': 'boredom'}, {'id': 4142, 'name': 'insomnia'}, {'id': 4225, 'name': 'night shift'}, {'id': 5918, 'name': 'painting'}, {'id': 8734, 'name': 'art school'}, {'id': 9835, 'name': 'sexual fantasy'}, {'id': 10937, 'name': 'memory'}, {'id': 11190, 'name': 'sexual attraction'}, {'id': 13000, 'name': 'based on short film'}, {'id': 14602, 'name': 'break-up'}, {'id': 14893, 'name': 'art'}, {'id': 47023, 'name': 'first kiss'}, {'id': 162296, 'name': 'ex-boyfriend ex-girlfriend relationship'}, {'id': 170344, 'name': 'imagination'}, {'id': 179431, 'name': 'duringcreditsstinger'}]",9,-1.0,-1.8369701987210297e-16
0,2357.0,3.898236,2006-09-11,580527,81.0,6.6,50,254,2006,0,37,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3627,192,21127,24198,24199,903203.3888613504,0.0,10 Items or Less,"[{'id': 1760, 'name': 'casual meeting'}, {'id': 2062, 'name': 'restart'}, {'id': 3489, 'name': 'job interview'}, {'id': 4042, 'name': 'underclass'}, {'id': 4673, 'name': 'consumption'}, {'id': 6069, 'name': 'class'}, {'id': 162262, 'name': 'movie star'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}]",9,-1.0,-1.8369701987210297e-16
2380000,11798.0,2.514638,2006-09-12,8176544,101.0,7.4,370,255,2006,1,37,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,70517,1115,70518,70519,148139,12721341.556850828,3702883.8718785066,This Is England,"[{'id': 65, 'name': 'holiday'}, {'id': 379, 'name': 'skinhead'}, {'id': 392, 'name': 'england'}, {'id': 2016, 'name': 'vandalism'}, {'id': 10183, 'name': 'independent film'}, {'id': 10726, 'name': 'gang'}, {'id': 12425, 'name': 'racism'}, {'id': 13088, 'name': 'summer'}, {'id': 14751, 'name': 'youth'}, {'id': 14819, 'name': 'violence'}, {'id': 14964, 'name': 'drug'}, {'id': 156052, 'name': 'unemployment'}, {'id': 160910, 'name': 'xenophobia'}, {'id': 162710, 'name': 'culture'}]",9,-1.0,-1.8369701987210297e-16
50000000,1427.0,10.297304,2006-09-13,132180323,147.0,7.1,1198,256,2006,2,37,0.33,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,17064,16273,10779,17079,8800,205650582.44386202,77791677.98064089,Perfume: The Story of a Murderer,"[{'id': 90, 'name': 'paris'}, {'id': 293, 'name': 'female nudity'}, {'id': 549, 'name': 'prostitute'}, {'id': 1415, 'name': 'small town'}, {'id': 1523, 'name': 'obsession'}, {'id': 1817, 'name': 'orgy'}, {'id': 1866, 'name': 'bad smell'}, {'id': 2483, 'name': 'nudity'}, {'id': 3568, 'name': 'lone wolf'}, {'id': 5558, 'name': 'lavender'}, {'id': 5560, 'name': 'nose'}, {'id': 5561, 'name': 'child prodigy'}, {'id': 5562, 'name': 'fish market'}, {'id': 5600, 'name': 'daughter'}, {'id': 6152, 'name': 'supernatural'}, {'id': 6257, 'name': 'genius'}, {'id': 6272, 'name': ""children's home""}, {'id': 34079, 'name': 'death'}, {'id': 158194, 'name': 'perfume'}]",9,-1.0,-1.8369701987210297e-16
