release_date,year,month,month_sin,month_cos,revenue_inflated,budget_inflated,log_revenue_inflated,log_budget_inflated,genre_drama,genre_comedy,genre_thriller,genre_romance,genre_action,genre_horror,genre_crime,genre_documentary,genre_adventure,genre_science_fiction,other_genre
1991-04-03,1991,4,0.8660254037844387,-0.49999999999999983,4663547.419787416,0.0,15.3552871798093,0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-04-05,1991,4,0.8660254037844387,-0.49999999999999983,1463401.1631341397,600222.9457470665,14.196274531587418,13.305058107472252,0.33,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.0
1991-04-05,1991,4,0.8660254037844387,-0.49999999999999983,29902550.1502252,62423186.35769492,17.213454357471143,17.949447356587097,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1991-04-12,1991,4,0.8660254037844387,-0.49999999999999983,95250966.25007053,33612484.96183572,18.37202572677591,17.330408161912036,0.0,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.0
1991-04-17,1991,4,0.8660254037844387,-0.49999999999999983,4307648.825444368,9603567.131953064,15.275903029238842,16.077645267793788,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0
1991-04-19,1991,4,0.8660254037844387,-0.49999999999999983,33320378.062166672,16297253.42292435,17.32167975161377,16.60650721127794,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-04-24,1991,4,0.8660254037844387,-0.49999999999999983,36190903.48504171,0.0,17.4043183879063,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.33,0.0,0.0
1991-04-26,1991,4,0.8660254037844387,-0.49999999999999983,56571531.22928614,84031212.40458931,17.85101645249763,18.24669887593568,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1991-04-26,1991,4,0.8660254037844387,-0.49999999999999983,37043784.277571544,0.0,17.427611156839657,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0
1991-05-01,1991,5,0.49999999999999994,-0.8660254037844387,11174441.81486089,0.0,16.22913983725315,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.0
1991-05-03,1991,5,0.49999999999999994,-0.8660254037844387,24969274.543077964,19207134.26390613,17.033156648742477,16.77079239628975,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1991-05-10,1991,5,0.49999999999999994,-0.8660254037844387,69.6258617066597,9.603567131953064,4.257396390548415,2.3611904663895973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
1991-05-15,1991,5,0.49999999999999994,-0.8660254037844387,4801675.525846297,0.0,15.384475691113359,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-05-17,1991,5,0.49999999999999994,-0.8660254037844387,152960815.4941824,84031212.40458931,18.845692345211948,18.24669887593568,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-05-19,1991,5,0.49999999999999994,-0.8660254037844387,458870.4420236323,16806242.48091786,13.036525367075003,16.63726101110294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-05-23,1991,5,0.49999999999999994,-0.8660254037844387,41338746.7908346,156057965.89423728,17.53731082126166,18.86573807884944,0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.0,0.0
